,artist,song,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2674,Primordial,Where Greater Men Have Fallen,34,0.266,0.989,0,-3.976,1,0.114,3.76e-05,0.00388,0.083,0.0376,115.021,audio_features,3cn79MOfraSsCHdeOYm65b,spotify:track:3cn79MOfraSsCHdeOYm65b,https://api.spotify.com/v1/tracks/3cn79MOfraSsCHdeOYm65b,https://api.spotify.com/v1/audio-analysis/3cn79MOfraSsCHdeOYm65b,486189,4
2675,Caleb Burhans,A Moment for Jason Molina,6,0.206,0.242,2,-14.446,1,0.0366,0.924,0.831,0.411,0.0358,111.962,audio_features,2ZiWI1BTeZvTHHPbm7cxBD,spotify:track:2ZiWI1BTeZvTHHPbm7cxBD,https://api.spotify.com/v1/tracks/2ZiWI1BTeZvTHHPbm7cxBD,https://api.spotify.com/v1/audio-analysis/2ZiWI1BTeZvTHHPbm7cxBD,568934,4
2676,Kevin Crawford,Tommy Peoples'/The Long Drop/Callaghan's,20,0.567,0.597,7,-7.883,1,0.0398,0.856,0.00128,0.0648,0.967,108.439,audio_features,1vMac4qfz9MnQOrEsOnYMB,spotify:track:1vMac4qfz9MnQOrEsOnYMB,https://api.spotify.com/v1/tracks/1vMac4qfz9MnQOrEsOnYMB,https://api.spotify.com/v1/audio-analysis/1vMac4qfz9MnQOrEsOnYMB,186387,4
2677,Soda Blonde,Terrible Hands,32,0.664,0.589,7,-10.607,1,0.0327,0.0413,0.00164,0.179,0.442,108.017,audio_features,2D3BqRvqCvY0yy6bmRGZuC,spotify:track:2D3BqRvqCvY0yy6bmRGZuC,https://api.spotify.com/v1/tracks/2D3BqRvqCvY0yy6bmRGZuC,https://api.spotify.com/v1/audio-analysis/2D3BqRvqCvY0yy6bmRGZuC,251163,4
2678,Barnbrack,Belfast,28,0.437,0.274,10,-11.66,1,0.0297,0.878,0.00228,0.129,0.283,108.013,audio_features,2wElnhAWeTRxtsZOBlgmiq,spotify:track:2wElnhAWeTRxtsZOBlgmiq,https://api.spotify.com/v1/tracks/2wElnhAWeTRxtsZOBlgmiq,https://api.spotify.com/v1/audio-analysis/2wElnhAWeTRxtsZOBlgmiq,207920,4
2679,The Irish Brigade,Kinky Boots,45,0.439,0.547,2,-9.531,1,0.0635,0.804,0,0.0984,0.859,201.908,audio_features,0CbZGS7GBavUKpPehJm1AJ,spotify:track:0CbZGS7GBavUKpPehJm1AJ,https://api.spotify.com/v1/tracks/0CbZGS7GBavUKpPehJm1AJ,https://api.spotify.com/v1/audio-analysis/0CbZGS7GBavUKpPehJm1AJ,262880,4
2680,The Stunning,Brewing Up a Storm,41,0.59,0.708,7,-5.248,1,0.0344,0.0524,0.00466,0.292,0.867,153.058,audio_features,7sroqRA4g1eBgjyuazSgN7,spotify:track:7sroqRA4g1eBgjyuazSgN7,https://api.spotify.com/v1/tracks/7sroqRA4g1eBgjyuazSgN7,https://api.spotify.com/v1/audio-analysis/7sroqRA4g1eBgjyuazSgN7,206413,4
2681,Mick Flannery,I'll Be out Here,33,0.566,0.299,7,-12.415,0,0.0453,0.905,2.92e-05,0.113,0.231,75.977,audio_features,4IYmLtGKr9gfIYw1ZKsl1A,spotify:track:4IYmLtGKr9gfIYw1ZKsl1A,https://api.spotify.com/v1/tracks/4IYmLtGKr9gfIYw1ZKsl1A,https://api.spotify.com/v1/audio-analysis/4IYmLtGKr9gfIYw1ZKsl1A,202677,4
2682,Matador,Apollo 11,46,0.75,0.652,3,-9.402,1,0.0558,0.00918,0.919,0.141,0.0383,125.008,audio_features,2vl9yXYJmoKbv72pUIxoue,spotify:track:2vl9yXYJmoKbv72pUIxoue,https://api.spotify.com/v1/tracks/2vl9yXYJmoKbv72pUIxoue,https://api.spotify.com/v1/audio-analysis/2vl9yXYJmoKbv72pUIxoue,464647,4
2683,Evans Junior,No Time,35,0.788,0.74,0,-9.364,0,0.106,0.00437,0.00384,0.325,0.706,124.048,audio_features,0upjJ52QhVlh2c8jpVTHw8,spotify:track:0upjJ52QhVlh2c8jpVTHw8,https://api.spotify.com/v1/tracks/0upjJ52QhVlh2c8jpVTHw8,https://api.spotify.com/v1/audio-analysis/0upjJ52QhVlh2c8jpVTHw8,172258,4
2684,Rebel Phoenix,All Or Nothing,24,0.588,0.526,1,-11.267,1,0.066,0.197,7.02e-06,0.307,0.286,87.237,audio_features,5KbHkZtRCB3x7KPBVzEHaW,spotify:track:5KbHkZtRCB3x7KPBVzEHaW,https://api.spotify.com/v1/tracks/5KbHkZtRCB3x7KPBVzEHaW,https://api.spotify.com/v1/audio-analysis/5KbHkZtRCB3x7KPBVzEHaW,178543,4
2685,Neljänsuora,Mansikkaa ja valkoapilaa,40,0.559,0.401,0,-9.284,0,0.0248,0.773,0,0.0984,0.318,92.007,audio_features,6VgPCdf5r98kmPnj8e4nBf,spotify:track:6VgPCdf5r98kmPnj8e4nBf,https://api.spotify.com/v1/tracks/6VgPCdf5r98kmPnj8e4nBf,https://api.spotify.com/v1/audio-analysis/6VgPCdf5r98kmPnj8e4nBf,203907,4
2686,Sheikh Mahmood Ali Albana,Sourat al Nas,31,0.552,0.0461,11,-7.236,1,0.0588,0.992,0,0.233,0.566,126.845,audio_features,2GC1ReQIQfMj71ywz9BzyH,spotify:track:2GC1ReQIQfMj71ywz9BzyH,https://api.spotify.com/v1/tracks/2GC1ReQIQfMj71ywz9BzyH,https://api.spotify.com/v1/audio-analysis/2GC1ReQIQfMj71ywz9BzyH,32878,3
2687,Ímar,L'air mignonne,26,0.307,0.673,9,-6.852,1,0.0407,0.162,0.00672,0.11,0.695,125.939,audio_features,2TeoAb34LFeI5Foh66d0CH,spotify:track:2TeoAb34LFeI5Foh66d0CH,https://api.spotify.com/v1/tracks/2TeoAb34LFeI5Foh66d0CH,https://api.spotify.com/v1/audio-analysis/2TeoAb34LFeI5Foh66d0CH,277507,4
2688,Lauran Hibberd,Bang Bang Bang,53,0.496,0.922,9,-4.686,1,0.045,0.000247,8.97e-05,0.274,0.712,169.988,audio_features,62Tbkc4dhrraGN9tWrlssr,spotify:track:62Tbkc4dhrraGN9tWrlssr,https://api.spotify.com/v1/tracks/62Tbkc4dhrraGN9tWrlssr,https://api.spotify.com/v1/audio-analysis/62Tbkc4dhrraGN9tWrlssr,142490,4
2689,Benjamin Yusupov,Crossroads No. 2,25,0.337,0.02,8,-27.043,1,0.0419,0.977,0.925,0.066,0.0609,131.212,audio_features,6Tu4rRWBVIKQh3Bb6zwgWB,spotify:track:6Tu4rRWBVIKQh3Bb6zwgWB,https://api.spotify.com/v1/tracks/6Tu4rRWBVIKQh3Bb6zwgWB,https://api.spotify.com/v1/audio-analysis/6Tu4rRWBVIKQh3Bb6zwgWB,621827,3
2690,Frédéric Chopin,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",65,0.442,0.00919,3,-32.452,1,0.047,0.984,0.936,0.0873,0.0929,79.314,audio_features,1VNvsvEsUpuUCbHpVop1vo,spotify:track:1VNvsvEsUpuUCbHpVop1vo,https://api.spotify.com/v1/tracks/1VNvsvEsUpuUCbHpVop1vo,https://api.spotify.com/v1/audio-analysis/1VNvsvEsUpuUCbHpVop1vo,273667,4
2691,Alma,שיר (יונה וולך),36,0.492,0.24,10,-9.44,0,0.0311,0.862,0.000271,0.0958,0.0842,131.423,audio_features,3lKX9bFeQo8nz7IOOnSMLV,spotify:track:3lKX9bFeQo8nz7IOOnSMLV,https://api.spotify.com/v1/tracks/3lKX9bFeQo8nz7IOOnSMLV,https://api.spotify.com/v1/audio-analysis/3lKX9bFeQo8nz7IOOnSMLV,265293,4
2692,Teddy Neguse,זה בדם שלי,38,0.599,0.743,2,-6.673,1,0.222,0.131,0.00193,0.0503,0.685,93.816,audio_features,36lcmjR7SRVwhRtYbw2b9R,spotify:track:36lcmjR7SRVwhRtYbw2b9R,https://api.spotify.com/v1/tracks/36lcmjR7SRVwhRtYbw2b9R,https://api.spotify.com/v1/audio-analysis/36lcmjR7SRVwhRtYbw2b9R,170267,3
2693,The White Screen,Galil,33,0.608,0.658,2,-9.792,0,0.0299,0.362,0.399,0.254,0.552,114.008,audio_features,2yNb5kA0YfeVy9OXzZvIDc,spotify:track:2yNb5kA0YfeVy9OXzZvIDc,https://api.spotify.com/v1/tracks/2yNb5kA0YfeVy9OXzZvIDc,https://api.spotify.com/v1/audio-analysis/2yNb5kA0YfeVy9OXzZvIDc,175497,4
2694,Omer Avital,Small Time Shit,14,0.787,0.325,7,-8.803,1,0.0465,0.584,0.85,0.107,0.427,128.735,audio_features,1oO2l2gMrVmOzvzRH0Pctz,spotify:track:1oO2l2gMrVmOzvzRH0Pctz,https://api.spotify.com/v1/tracks/1oO2l2gMrVmOzvzRH0Pctz,https://api.spotify.com/v1/audio-analysis/1oO2l2gMrVmOzvzRH0Pctz,215036,4
2695,Maor Edri,Allah Ma'ak,41,0.786,0.761,2,-4.503,0,0.0538,0.0864,0,0.0686,0.653,99.944,audio_features,38weg8UtFTFYvNonT4h7vv,spotify:track:38weg8UtFTFYvNonT4h7vv,https://api.spotify.com/v1/tracks/38weg8UtFTFYvNonT4h7vv,https://api.spotify.com/v1/audio-analysis/38weg8UtFTFYvNonT4h7vv,208800,4
2696,Betzefer,The Devil Went Down to the Holy Land,38,0.585,0.772,5,-12.16,1,0.0429,5.53e-06,0.285,0.0974,0.764,131.982,audio_features,11K4xPez9ZkKAu23IRQwXr,spotify:track:11K4xPez9ZkKAu23IRQwXr,https://api.spotify.com/v1/tracks/11K4xPez9ZkKAu23IRQwXr,https://api.spotify.com/v1/audio-analysis/11K4xPez9ZkKAu23IRQwXr,182187,4
2697,Guy & Yahel,אל תעשי מזה עניין,40,0.551,0.914,10,-5.901,1,0.0952,0.00781,0,0.193,0.365,130.054,audio_features,0WyPFByM1wcsaTwNMvqOIY,spotify:track:0WyPFByM1wcsaTwNMvqOIY,https://api.spotify.com/v1/tracks/0WyPFByM1wcsaTwNMvqOIY,https://api.spotify.com/v1/audio-analysis/0WyPFByM1wcsaTwNMvqOIY,203920,4
2698,The Zabari Brothers,תמאש,25,0.617,0.93,9,-3.048,0,0.0557,0.115,0,0.464,0.777,92.433,audio_features,7zDZTjaWTijJFBO9VahWq7,spotify:track:7zDZTjaWTijJFBO9VahWq7,https://api.spotify.com/v1/tracks/7zDZTjaWTijJFBO9VahWq7,https://api.spotify.com/v1/audio-analysis/7zDZTjaWTijJFBO9VahWq7,121304,4
2699,Maor Cohen,שיר של יום חולין,45,0.399,0.711,4,-4.316,0,0.0312,0.0038,3.48e-06,0.254,0.263,76.389,audio_features,3veP41hqImUDYUhBbnZG90,spotify:track:3veP41hqImUDYUhBbnZG90,https://api.spotify.com/v1/tracks/3veP41hqImUDYUhBbnZG90,https://api.spotify.com/v1/audio-analysis/3veP41hqImUDYUhBbnZG90,228213,4
2700,Rona Kenan,הריקוד המוזר של הלב,38,0.581,0.566,5,-6.637,0,0.0468,0.521,0.000106,0.191,0.585,175.905,audio_features,5dkkASTwnkKsmRVzP5RXXE,spotify:track:5dkkASTwnkKsmRVzP5RXXE,https://api.spotify.com/v1/tracks/5dkkASTwnkKsmRVzP5RXXE,https://api.spotify.com/v1/audio-analysis/5dkkASTwnkKsmRVzP5RXXE,260280,3
2701,Guy Gerber,What To Do - &ME Remix,52,0.904,0.727,7,-9.992,0,0.0591,6.54e-05,0.86,0.0737,0.408,122.001,audio_features,0RMQgXHIBTsAVcaS7qahLq,spotify:track:0RMQgXHIBTsAVcaS7qahLq,https://api.spotify.com/v1/tracks/0RMQgXHIBTsAVcaS7qahLq,https://api.spotify.com/v1/audio-analysis/0RMQgXHIBTsAVcaS7qahLq,504590,4
2702,Effi Netzer Band,Tzadik Katamar,30,0.691,0.482,4,-9.937,0,0.056,0.536,0.0907,0.0808,0.969,108.67,audio_features,0mCAa7R8xKbaoDfFsFb6QO,spotify:track:0mCAa7R8xKbaoDfFsFb6QO,https://api.spotify.com/v1/tracks/0mCAa7R8xKbaoDfFsFb6QO,https://api.spotify.com/v1/audio-analysis/0mCAa7R8xKbaoDfFsFb6QO,117168,4
2703,Shekel,רק מרים,34,0.799,0.605,10,-6.053,0,0.0542,0.24,0,0.113,0.842,124.016,audio_features,6pDsXZJVr8MdrCm5O4xCII,spotify:track:6pDsXZJVr8MdrCm5O4xCII,https://api.spotify.com/v1/tracks/6pDsXZJVr8MdrCm5O4xCII,https://api.spotify.com/v1/audio-analysis/6pDsXZJVr8MdrCm5O4xCII,139465,4
2704,Courtney B,Beautiful Zion,17,0.661,0.429,8,-10.568,0,0.0458,0.206,2.49e-06,0.119,0.0761,140.059,audio_features,1j2o83RT4yvvyLS6NklAP8,spotify:track:1j2o83RT4yvvyLS6NklAP8,https://api.spotify.com/v1/tracks/1j2o83RT4yvvyLS6NklAP8,https://api.spotify.com/v1/audio-analysis/1j2o83RT4yvvyLS6NklAP8,218723,3
2705,Alex Britti,Una Su 1.000.000,54,0.704,0.517,5,-8.769,0,0.0293,0.316,0,0.0997,0.402,106.965,audio_features,3O96lY6J3wxMEc8yoB844j,spotify:track:3O96lY6J3wxMEc8yoB844j,https://api.spotify.com/v1/tracks/3O96lY6J3wxMEc8yoB844j,https://api.spotify.com/v1/audio-analysis/3O96lY6J3wxMEc8yoB844j,176373,4
2706,The Zen Circus,L'anima non conta,45,0.37,0.649,9,-5.808,1,0.0322,0.0409,0,0.127,0.584,147.853,audio_features,2Otknd6zvymLYOIxZLS8e8,spotify:track:2Otknd6zvymLYOIxZLS8e8,https://api.spotify.com/v1/tracks/2Otknd6zvymLYOIxZLS8e8,https://api.spotify.com/v1/audio-analysis/2Otknd6zvymLYOIxZLS8e8,341253,3
2707,Leo Nucci,Miniera,31,0.398,0.207,9,-11.934,1,0.0403,0.991,0.0107,0.128,0.291,118.59,audio_features,3FKr4EVwCPgj06YakOvKga,spotify:track:3FKr4EVwCPgj06YakOvKga,https://api.spotify.com/v1/tracks/3FKr4EVwCPgj06YakOvKga,https://api.spotify.com/v1/audio-analysis/3FKr4EVwCPgj06YakOvKga,216586,4
2708,Francesco Mancini,Mancini : Sonata for Recorder & 2 Violins in D minor : II Allegro,1,0.495,0.157,1,-17.738,0,0.0392,0.877,1.9e-06,0.0665,0.569,118.114,audio_features,4e2V31Kw133RFmsdBlO6hz,spotify:track:4e2V31Kw133RFmsdBlO6hz,https://api.spotify.com/v1/tracks/4e2V31Kw133RFmsdBlO6hz,https://api.spotify.com/v1/audio-analysis/4e2V31Kw133RFmsdBlO6hz,193506,4
2709,Antonio Vivaldi,"Vivaldi: Mandolin Concerto in C Major, RV 425: I. Allegro",29,0.528,0.285,11,-20.652,1,0.038,0.757,0.808,0.214,0.439,84.9,audio_features,6Qy2dwGb8JNTi2oW4j76Ix,spotify:track:6Qy2dwGb8JNTi2oW4j76Ix,https://api.spotify.com/v1/tracks/6Qy2dwGb8JNTi2oW4j76Ix,https://api.spotify.com/v1/audio-analysis/6Qy2dwGb8JNTi2oW4j76Ix,189792,4
2710,Wolfgang Amadeus Mozart,"Don Giovanni, ossia Il dissoluto punito, K.527 / Act 1: ""Là ci darem la mano""",34,0.238,0.0622,9,-22.349,1,0.0498,0.985,0.0159,0.73,0.289,85.183,audio_features,7iPfY3lXOMH77BoZstQUhc,spotify:track:7iPfY3lXOMH77BoZstQUhc,https://api.spotify.com/v1/tracks/7iPfY3lXOMH77BoZstQUhc,https://api.spotify.com/v1/audio-analysis/7iPfY3lXOMH77BoZstQUhc,195187,5
2711,Forgotten Tomb,Disheartenment,16,0.302,0.989,4,-3.645,0,0.0969,0.0328,0.0565,0.454,0.0934,120.131,audio_features,2up6cbXQuqP2bgV3za0Va1,spotify:track:2up6cbXQuqP2bgV3za0Va1,https://api.spotify.com/v1/tracks/2up6cbXQuqP2bgV3za0Va1,https://api.spotify.com/v1/audio-analysis/2up6cbXQuqP2bgV3za0Va1,759680,4
2712,Roberto Ciotti,No More Blue,29,0.73,0.341,11,-17.056,0,0.0357,0.146,0.195,0.347,0.458,85.013,audio_features,4peIuyPPZVGKZVAlQOl2Ci,spotify:track:4peIuyPPZVGKZVAlQOl2Ci,https://api.spotify.com/v1/tracks/4peIuyPPZVGKZVAlQOl2Ci,https://api.spotify.com/v1/audio-analysis/4peIuyPPZVGKZVAlQOl2Ci,456227,4
2713,Giovanni Pierluigi da Palestrina,Missa Papae Marcelli: I. Kyrie,34,0.165,0.169,9,-25.429,1,0.0398,0.992,0.937,0.0908,0.108,129.561,audio_features,7C5egNfLY7qELLhPnQIFtP,spotify:track:7C5egNfLY7qELLhPnQIFtP,https://api.spotify.com/v1/tracks/7C5egNfLY7qELLhPnQIFtP,https://api.spotify.com/v1/audio-analysis/7C5egNfLY7qELLhPnQIFtP,213093,5
2714,Francisco Tárrega,Gran vals,33,0.484,0.0549,4,-26.604,1,0.0646,0.988,0.903,0.0922,0.772,107.184,audio_features,3GDvh278Mn6HRsbEPCXxDK,spotify:track:3GDvh278Mn6HRsbEPCXxDK,https://api.spotify.com/v1/tracks/3GDvh278Mn6HRsbEPCXxDK,https://api.spotify.com/v1/audio-analysis/3GDvh278Mn6HRsbEPCXxDK,159507,1
2715,Frédéric Chopin,"Nocturne No.1 In B Flat Minor, Op.9 No.1",61,0.261,0.0149,1,-27.528,1,0.0419,0.992,0.897,0.102,0.0382,75.296,audio_features,2d6ml9Qkx8r4EjuUyrdpRV,spotify:track:2d6ml9Qkx8r4EjuUyrdpRV,https://api.spotify.com/v1/tracks/2d6ml9Qkx8r4EjuUyrdpRV,https://api.spotify.com/v1/audio-analysis/2d6ml9Qkx8r4EjuUyrdpRV,286987,4
2716,Camillo Togni,"Pezzo per pianoforte, Op. 4",0,0.367,0.0892,5,-22.459,1,0.0596,0.982,0.884,0.0968,0.0587,62.598,audio_features,0fN1Yez1DDucqVJKK11ZPv,spotify:track:0fN1Yez1DDucqVJKK11ZPv,https://api.spotify.com/v1/tracks/0fN1Yez1DDucqVJKK11ZPv,https://api.spotify.com/v1/audio-analysis/0fN1Yez1DDucqVJKK11ZPv,672787,4
2717,Enrico Pieranunzi,Love Waiting Endlessly,48,0.448,0.266,9,-14.097,1,0.033,0.96,0.899,0.0921,0.241,114.489,audio_features,4LqPbk7Mcm48KciBUa88sM,spotify:track:4LqPbk7Mcm48KciBUa88sM,https://api.spotify.com/v1/tracks/4LqPbk7Mcm48KciBUa88sM,https://api.spotify.com/v1/audio-analysis/4LqPbk7Mcm48KciBUa88sM,275968,3
2718,Hour of Penance,Cast the First Stone,26,0.251,0.953,5,-4.442,1,0.198,3.08e-06,0.891,0.192,0.0994,120.132,audio_features,6bcsvfdS6M1yk07GQ0gV3S,spotify:track:6bcsvfdS6M1yk07GQ0gV3S,https://api.spotify.com/v1/tracks/6bcsvfdS6M1yk07GQ0gV3S,https://api.spotify.com/v1/audio-analysis/6bcsvfdS6M1yk07GQ0gV3S,259396,4
2719,Den Harrow,Future Brain,43,0.706,0.824,6,-8.761,1,0.0308,0.000786,0.118,0.317,0.767,120.687,audio_features,4ATJ4DmCmJXDx2qPMbr50Y,spotify:track:4ATJ4DmCmJXDx2qPMbr50Y,https://api.spotify.com/v1/tracks/4ATJ4DmCmJXDx2qPMbr50Y,https://api.spotify.com/v1/audio-analysis/4ATJ4DmCmJXDx2qPMbr50Y,189227,4
2720,Messa,Suspended,33,0.371,0.414,0,-9.029,0,0.0351,0.313,0.00104,0.154,0.0748,130.374,audio_features,1h5XGCu594W1CcpA0aITVy,spotify:track:1h5XGCu594W1CcpA0aITVy,https://api.spotify.com/v1/tracks/1h5XGCu594W1CcpA0aITVy,https://api.spotify.com/v1/audio-analysis/1h5XGCu594W1CcpA0aITVy,436253,4
2721,Populous,Batismo,49,0.785,0.707,7,-10.553,0,0.273,0.4,0.919,0.105,0.11,89.029,audio_features,4RIlInNHIduhE7l84PODhK,spotify:track:4RIlInNHIduhE7l84PODhK,https://api.spotify.com/v1/tracks/4RIlInNHIduhE7l84PODhK,https://api.spotify.com/v1/audio-analysis/4RIlInNHIduhE7l84PODhK,191924,4
2722,Gomma,Elefanti,36,0.534,0.632,0,-9.539,1,0.0328,0.063,0.00101,0.454,0.358,139.92,audio_features,7tIz0CqvIRYK97WxbS7PUV,spotify:track:7tIz0CqvIRYK97WxbS7PUV,https://api.spotify.com/v1/tracks/7tIz0CqvIRYK97WxbS7PUV,https://api.spotify.com/v1/audio-analysis/7tIz0CqvIRYK97WxbS7PUV,153220,4
2723,Not Waving,Hold On,36,0.481,0.302,7,-18.962,0,0.0431,0.732,0.786,0.112,0.106,120.032,audio_features,3lzdPn58pcY45TBniPZse1,spotify:track:3lzdPn58pcY45TBniPZse1,https://api.spotify.com/v1/tracks/3lzdPn58pcY45TBniPZse1,https://api.spotify.com/v1/audio-analysis/3lzdPn58pcY45TBniPZse1,301500,4
2724,Nuova Compagnia Di Canto Popolare,Tammurriata Nera,37,0.793,0.727,0,-7.38,1,0.0752,0.626,1.98e-06,0.18,0.632,120.97,audio_features,5OdNwgIVKLeYGs2q5NCM2f,spotify:track:5OdNwgIVKLeYGs2q5NCM2f,https://api.spotify.com/v1/tracks/5OdNwgIVKLeYGs2q5NCM2f,https://api.spotify.com/v1/audio-analysis/5OdNwgIVKLeYGs2q5NCM2f,292267,4
2725,Furor Gallico,La caccia morta,32,0.289,0.909,2,-5.047,1,0.0749,0.0284,0.0109,0.184,0.716,93.949,audio_features,2CUHgjsGZXIprV1VZI45Xl,spotify:track:2CUHgjsGZXIprV1VZI45Xl,https://api.spotify.com/v1/tracks/2CUHgjsGZXIprV1VZI45Xl,https://api.spotify.com/v1/audio-analysis/2CUHgjsGZXIprV1VZI45Xl,288733,4
2726,Date At Midnight,Lights Off/Lights On,9,0.368,0.938,9,-8.022,0,0.067,0.000177,0.851,0.191,0.391,162.912,audio_features,6Zl2F1EhxOl5SED12hiiOn,spotify:track:6Zl2F1EhxOl5SED12hiiOn,https://api.spotify.com/v1/tracks/6Zl2F1EhxOl5SED12hiiOn,https://api.spotify.com/v1/audio-analysis/6Zl2F1EhxOl5SED12hiiOn,239151,4
2727,Mandragora Scream,Dark Lantern,37,0.369,0.976,11,-3.878,0,0.193,0.00122,8.66e-06,0.336,0.414,200.136,audio_features,6xmKOoSqhjHIjiyosIW4xC,spotify:track:6xmKOoSqhjHIjiyosIW4xC,https://api.spotify.com/v1/tracks/6xmKOoSqhjHIjiyosIW4xC,https://api.spotify.com/v1/audio-analysis/6xmKOoSqhjHIjiyosIW4xC,257133,4
2728,Bull Brigade,Il fuoco non si e' spento,29,0.486,0.939,6,-4.524,0,0.0455,0.000294,0,0.459,0.5,94.976,audio_features,0KnGgNQ59bvZEbTnWfFVQE,spotify:track:0KnGgNQ59bvZEbTnWfFVQE,https://api.spotify.com/v1/tracks/0KnGgNQ59bvZEbTnWfFVQE,https://api.spotify.com/v1/audio-analysis/0KnGgNQ59bvZEbTnWfFVQE,208080,4
2729,Vanadium,Easy Way to Love,9,0.344,0.736,1,-9.836,0,0.0532,0.00945,0.00192,0.0662,0.471,145.065,audio_features,5oy5oLAYlaLnQ7dusjdzhn,spotify:track:5oy5oLAYlaLnQ7dusjdzhn,https://api.spotify.com/v1/tracks/5oy5oLAYlaLnQ7dusjdzhn,https://api.spotify.com/v1/audio-analysis/5oy5oLAYlaLnQ7dusjdzhn,345627,4
2730,Don Joe,BANDITO (feat. Emis Killa & Paky),55,0.743,0.893,1,-3.816,1,0.102,0.0454,0,0.0646,0.491,135.94,audio_features,1fGXZPAjsxgy9zTCAAaLHM,spotify:track:1fGXZPAjsxgy9zTCAAaLHM,https://api.spotify.com/v1/tracks/1fGXZPAjsxgy9zTCAAaLHM,https://api.spotify.com/v1/audio-analysis/1fGXZPAjsxgy9zTCAAaLHM,156080,4
2731,Giorgio Poi,I Pomeriggi,41,0.771,0.424,9,-6.395,0,0.0358,0.0873,0.0197,0.201,0.955,117.977,audio_features,4s3yW82jDIWImF3m0v6MrU,spotify:track:4s3yW82jDIWImF3m0v6MrU,https://api.spotify.com/v1/tracks/4s3yW82jDIWImF3m0v6MrU,https://api.spotify.com/v1/audio-analysis/4s3yW82jDIWImF3m0v6MrU,190633,4
2732,Bad Sector,Ampos,15,0.183,0.407,0,-12.757,0,0.034,0.238,0.936,0.148,0.0378,76.242,audio_features,7HGdVz0rX0l3XzWjcyPpKy,spotify:track:7HGdVz0rX0l3XzWjcyPpKy,https://api.spotify.com/v1/tracks/7HGdVz0rX0l3XzWjcyPpKy,https://api.spotify.com/v1/audio-analysis/7HGdVz0rX0l3XzWjcyPpKy,324467,3
2733,Paolo Fresu,The Silence of Your Heart,52,0.439,0.0554,3,-15.183,1,0.0349,0.984,0.00382,0.111,0.178,101.015,audio_features,4oU07qd2sv9NxW61Op66Jh,spotify:track:4oU07qd2sv9NxW61Op66Jh,https://api.spotify.com/v1/tracks/4oU07qd2sv9NxW61Op66Jh,https://api.spotify.com/v1/audio-analysis/4oU07qd2sv9NxW61Op66Jh,261415,4
2734,Cristiano Parato,Riding Giants,37,0.59,0.707,0,-7.801,0,0.0486,0.425,0.904,0.143,0.694,94.986,audio_features,2G6B9iQw6C0epZqTSpN79e,spotify:track:2G6B9iQw6C0epZqTSpN79e,https://api.spotify.com/v1/tracks/2G6B9iQw6C0epZqTSpN79e,https://api.spotify.com/v1/audio-analysis/2G6B9iQw6C0epZqTSpN79e,371618,4
2735,Sandro Brugnolini,Stenella dubia,36,0.557,0.367,0,-15.466,1,0.0436,0.758,0.919,0.108,0.321,143.783,audio_features,449x0ZqVxcZjNIX8Zv8YRP,spotify:track:449x0ZqVxcZjNIX8Zv8YRP,https://api.spotify.com/v1/tracks/449x0ZqVxcZjNIX8Zv8YRP,https://api.spotify.com/v1/audio-analysis/449x0ZqVxcZjNIX8Zv8YRP,219827,4
2736,Nu Braz,Segunda feira,34,0.579,0.744,1,-9.547,1,0.0444,0.252,0.388,0.0668,0.866,119.913,audio_features,24tThP8jnP7OtTg8ssfMXt,spotify:track:24tThP8jnP7OtTg8ssfMXt,https://api.spotify.com/v1/tracks/24tThP8jnP7OtTg8ssfMXt,https://api.spotify.com/v1/audio-analysis/24tThP8jnP7OtTg8ssfMXt,250880,5
2737,Mandolini di Sorrento,Piscatore 'e Pusilleco,21,0.273,0.421,4,-8.27,1,0.0339,0.889,0.722,0.117,0.29,88.667,audio_features,0Y8FLnEgkuN3fibKM9TqJ1,spotify:track:0Y8FLnEgkuN3fibKM9TqJ1,https://api.spotify.com/v1/tracks/0Y8FLnEgkuN3fibKM9TqJ1,https://api.spotify.com/v1/audio-analysis/0Y8FLnEgkuN3fibKM9TqJ1,185840,3
2738,Trick or Treat,Creepy Symphony,24,0.389,0.968,9,-6.145,1,0.095,0.000496,0,0.0745,0.158,169.984,audio_features,1jVRDiY4trwIOfRdljqynY,spotify:track:1jVRDiY4trwIOfRdljqynY,https://api.spotify.com/v1/tracks/1jVRDiY4trwIOfRdljqynY,https://api.spotify.com/v1/audio-analysis/1jVRDiY4trwIOfRdljqynY,279000,4
2739,Deep as Ocean,Second Circle,35,0.457,0.922,0,-5.794,0,0.0696,7.16e-05,0,0.39,0.422,140.001,audio_features,7xK4zeYArpNpd7U2AuclH7,spotify:track:7xK4zeYArpNpd7U2AuclH7,https://api.spotify.com/v1/tracks/7xK4zeYArpNpd7U2AuclH7,https://api.spotify.com/v1/audio-analysis/7xK4zeYArpNpd7U2AuclH7,213643,4
